,0
n10aRing,0.0
n9aRing,0.0
n8aRing,0.0
n6aRing,0.0
n4aRing,0.0
n3aRing,0.0
n5aHRing,0.0
n4aHRing,0.0
n3aHRing,0.0
nX,0.0
n12HRing,0.0
n9FaRing,0.0
n8FaRing,0.0
n7FaRing,0.0
nARing,0.0
nG12aHRing,0.0
n12aHRing,0.0
n11aHRing,0.0
n10aHRing,0.0
n9aHRing,0.0
n8aHRing,0.0
n7aHRing,0.0
n10ARing,0.0
n9ARing,0.0
n8ARing,0.0
n7ARing,0.0
n10AHRing,0.0
n5ARing,0.0
n4ARing,0.0
n3ARing,0.0
n6AHRing,0.0
n5AHRing,0.0
n4AHRing,0.0
n3AHRing,0.0
nAHRing,0.0
nG12ARing,0.0
n12ARing,0.0
n11ARing,0.0
